"Year","Month","Nationality","State","Students","Share","Growth"
"2010","Dec","Armenia","VIC","4","0","100"
"2010","Dec","Egypt","ACT","12","0","50"
"2010","Dec","Ghana","ACT","12","0","9"
"2010","Dec","Israel","ACT","6","0","-14"
"2010","Dec","Czech Republic","VIC","78","0","11"
"2010","Dec","Kenya","ACT","28","0","0"
"2016","Dec","Iceland","NSW","17","0","-6"
"2016","Dec","Tunisia","NSW","6","0","20"
"2016","Dec","Mauritius","NSW","257","0","0"
"2016","Dec","Uzbekistan","NSW","70","0","23"
"2016","Dec","Mongolia","NSW","1109","1","37"
"2016","Dec","Hong Kong","NSW","4136","2","6"
"2003","Dec","Malaysia","NT","5","1","0"
"2003","Dec","Brunei Darussalam","QLD","192","0","37"
"2003","Dec","Indonesia","QLD","1092","3","2"
"2003","Dec","India","NT","10","2","-44"
"2003","Dec","Brunei Darussalam","NT","4","1","0"
"2005","Dec","Poland","NT","4","0","0"
"2005","Dec","Tanzania","NSW","25","0","0"
"2005","Dec","Croatia","NSW","19","0","73"
"2005","Dec","Taiwan","NT","6","2","50"
"2005","Dec","Tonga","SA","4","0","0"
"2005","Dec","Ethiopia","NT","4","0","0"
"2005","Dec","Brazil","NT","4","1","0"
"2005","Dec","Laos","NSW","41","0","-18"
"2005","Dec","Guatemala","NSW","4","0","-33"
"2005","Dec","China","NSW","28527","26","14"
"2005","Dec","Ethiopia","SA","6","0","100"
"2005","Dec","Iceland","SA","4","0","50"
"2005","Dec","Congo, Republic of","NSW","4","0","0"
"2003","Dec","Malaysia","QLD","1964","5","11"
"2003","Dec","Uruguay","QLD","4","0","100"
"2003","Dec","Madagascar","QLD","4","0","0"
"2003","Dec","Spain","QLD","168","0","44"
"2003","Dec","Netherlands Antilles","QLD","4","0",""
"2003","Dec","Canada","NT","4","1","50"
"2003","Dec","Malta","QLD","4","0","-50"
"2003","Dec","Ireland","QLD","32","0","39"
"2003","Dec","Costa Rica","QLD","4","0","0"
"2012","Dec","Vanuatu","VIC","4","0","-25"
"2010","Dec","Syria","ACT","4","0","33"
"2010","Dec","Singapore","VIC","3012","2","-1"
"2010","Dec","Maldives","ACT","6","0","20"
"2010","Dec","Armenia","ACT","4","0","0"
"2010","Dec","United Arab Emirates","ACT","28","0","40"
"2010","Dec","Uzbekistan","ACT","4","0","-50"
"2010","Dec","Mauritius","ACT","21","0","11"
"2010","Dec","Lesotho","ACT","4","0","-33"
"2005","Dec","Solomon Islands","NSW","32","0","3"
"2005","Dec","East Timor","NSW","12","0","-37"
"2005","Dec","Macau","SA","5","0","0"
"2005","Dec","Finland","NSW","98","0","32"
"2005","Dec","Bahrain","NSW","21","0","62"
"2005","Dec","Mauritania","NSW","4","0","0"
"2005","Dec","Egypt","NSW","181","0","97"
"2005","Dec","Sudan","SA","4","0","0"
"2016","Dec","Philippines","NAT","4","9","0"
"2016","Dec","Andorra","NSW","10","0","150"
"2016","Dec","Kenya","NSW","469","0","31"
"2016","Dec","St Lucia","NSW","4","0","0"
"2003","Dec","North Macedonia","QLD","4","0","0"
"2012","Dec","Peru","VIC","163","0","-1"
"2012","Dec","Norway","VIC","347","0","4"
"2012","Dec","Thailand","VIC","3155","3","-5"
"2012","Dec","Nepal","VIC","2132","2","-9"
"2019","Dec","Uzbekistan","VIC","42","0","2"
"2019","Dec","Haiti","VIC","4","0","100"
"2019","Dec","Tunisia","VIC","7","0","-30"
"2019","Dec","Canada","VIC","850","0","4"
"2019","Dec","Lesotho","VIC","4","0",""
"2019","Dec","Zimbabwe","VIC","266","0","4"
"2010","Dec","Guinea-Bissau","ACT","4","0","0"
"2010","Dec","Mongolia","ACT","16","0","60"
"2010","Dec","Bahrain","ACT","4","0","50"
"2005","Dec","Kyrgyzstan","NSW","4","0","0"
"2005","Dec","Fiji","SA","12","0","9"
"2005","Dec","Luxembourg","NSW","5","0","0"
"2005","Dec","Romania","SA","5","0","0"
"2005","Dec","Tajikistan","NSW","4","0",""
"2005","Dec","Papua New Guinea","NT","4","1","300"
"2005","Dec","Germany","SA","317","2","10"
"2005","Dec","Switzerland","NT","4","1","0"
"2005","Dec","Dominica","NSW","4","0","-33"
"2005","Dec","Nepal","NSW","792","1","19"
"2005","Dec","Switzerland","NSW","480","0","5"
"2012","Dec","Madagascar","VIC","4","0","0"
"2012","Dec","Sri Lanka","VIC","2997","3","-16"
"2019","Dec","France","VIC","1204","0","-1"
"2019","Dec","Uganda","VIC","48","0","26"
"2019","Dec","Guinea-Bissau","VIC","4","0","0"
"2019","Dec","Iceland","VIC","16","0","45"
"2010","Dec","France","ACT","55","1","-4"
"2010","Dec","Israel","VIC","202","0","-12"
"2010","Dec","Serbia","VIC","21","0","62"
"2008","Dec","_All","_All","434258","100","17"
"2016","Dec","_All","_All","553062","100","11"
"2003","Dec","_All","VIC","72124","28","15"
"2004","Dec","_All","VIC","76307","28","6"
"2005","Dec","_All","VIC","80778","28","6"
"2006","Dec","_All","VIC","90928","29","13"
"2007","Dec","_All","VIC","110812","30","22"
"2008","Dec","_All","VIC","132635","31","20"
"2009","Dec","_All","VIC","151951","31","15"
"2010","Dec","_All","TAS","4451","1","-1"
"2011","Dec","_All","SA","25623","6","-7"
"2012","Dec","_All","QLD","68018","17","-6"
"2013","Dec","_All","NT","1362","0","11"
"2014","Dec","_All","NSW","164846","36","10"
"2015","Dec","_All","NAT","95","0","-77"
"2016","Dec","_All","ACT","12700","2","11"
"2016","Dec","_All","WA","41217","7","7"
"2017","Dec","_All","VIC","200197","32","14"
"2018","Dec","_All","VIC","226573","33","13"
"2019","Dec","_All","VIC","250166","33","10"
"2020","Dec","_All","VIC","225702","33","-10"
"2002","Dec","_All","VIC","62912","28",""
"2002","Dec","Bangladesh","_All","2796","1",""
"2002","Dec","Czech Republic","_All","1931","1",""
"2002","Dec","Dominica","_All","4","0",""
"2002","Dec","Egypt","_All","129","0",""
"2002","Dec","Equatorial Guinea","_All","4","0",""
"2002","Dec","Finland","_All","174","0",""
"2002","Dec","Jordan","_All","427","0",""
"2002","Dec","Kuwait","_All","62","0",""
"2002","Dec","Laos","_All","134","0",""
"2002","Dec","Malawi","_All","61","0",""
"2002","Dec","Monaco","_All","4","0",""
"2002","Dec","Namibia","_All","9","0",""
"2002","Dec","Nauru","_All","78","0",""
"2002","Dec","Oman","_All","354","0",""
"2002","Dec","Palau","_All","4","0",""
"2002","Dec","Sao Tome and Principe","_All","4","0",""
"2002","Dec","Serbia","_All","4","0",""
"2002","Dec","Singapore","_All","11443","5",""
"2002","Dec","Somalia","_All","4","0",""
"2002","Dec","Yemen","_All","15","0",""
"2003","Dec","Bosnia and Herzegovina","_All","8","0","-11"
"2003","Dec","Botswana","_All","702","0","7"
"2003","Dec","Cambodia","_All","220","0","-2"
"2003","Dec","Congo, Republic of","_All","4","0","200"
"2003","Dec","Equatorial Guinea","_All","4","0","0"
"2003","Dec","Finland","_All","237","0","36"
"2003","Dec","Guatemala","_All","4","0","-20"
"2003","Dec","Hungary","_All","556","0","12"
"2003","Dec","Jordan","_All","398","0","-7"
"2003","Dec","Liberia","_All","4","0","0"
"2003","Dec","Madagascar","_All","4","0","0"
"2003","Dec","Namibia","_All","13","0","44"
"2003","Dec","Netherlands","_All","493","0","10"
"2003","Dec","North Macedonia","_All","28","0","4"
"2003","Dec","Norway","_All","4657","2","-1"
"2003","Dec","Peru","_All","115","0","15"
"2003","Dec","Saudi Arabia","_All","222","0","107"
"2003","Dec","Sierra Leone","_All","4","0","-20"
"2003","Dec","Somalia","_All","4","0","0"
"2003","Dec","South Africa","_All","446","0","5"
"2003","Dec","Swaziland","_All","4","0","-33"
"2003","Dec","Tanzania","_All","146","0","2"
"2003","Dec","Thailand","_All","12577","5","7"
"2003","Dec","Vanuatu","_All","16","0","14"
"2003","Dec","Yemen","_All","12","0","-20"
"2004","Dec","Afghanistan","_All","7","0","17"
"2004","Dec","Azerbaijan","_All","4","0","-20"
"2004","Dec","Belize","_All","4","0","-20"
"2004","Dec","Bolivia","_All","7","0","-50"
"2004","Dec","Botswana","_All","809","0","15"
"2004","Dec","Cambodia","_All","199","0","-10"
"2004","Dec","Estonia","_All","22","0","22"
"2004","Dec","French Polynesia","_All","20","0","-26"
"2004","Dec","Germany","_All","4211","2","18"
"2004","Dec","Guatemala","_All","9","0","125"
"2004","Dec","Iran","_All","645","0","41"
"2004","Dec","Iraq","_All","14","0","17"
"2004","Dec","Korea, Republic of (South)","_All","19170","7","7"
"2004","Dec","Liberia","_All","4","0","-25"
"2004","Dec","Marshall Islands","_All","4","0","100"
"2004","Dec","Netherlands","_All","570","0","16"
"2004","Dec","Norway","_All","4079","2","-12"
"2004","Dec","Peru","_All","146","0","27"
"2004","Dec","Saudi Arabia","_All","390","0","76"
"2004","Dec","Slovenia","_All","16","0","-24"
"2004","Dec","Swaziland","_All","4","0","0"
"2004","Dec","Tanzania","_All","146","0","0"
"2004","Dec","Togo","_All","4","0",""
"2004","Dec","United Kingdom","_All","3653","1","7"
"2004","Dec","Vanuatu","_All","18","0","13"
"2005","Dec","Afghanistan","_All","10","0","43"
"2005","Dec","Algeria","_All","11","0","83"
"2005","Dec","Argentina","_All","123","0","-8"
"2005","Dec","Azerbaijan","_All","4","0","-25"
"2005","Dec","Bangladesh","_All","5102","2","3"
"2005","Dec","Bolivia","_All","10","0","43"
"2005","Dec","British Indian Ocean Territory","_All","15","0","25"
"2005","Dec","Brunei Darussalam","_All","610","0","-5"
"2005","Dec","Cuba","_All","4","0",""
"2005","Dec","Estonia","_All","18","0","-18"
"2005","Dec","French Polynesia","_All","18","0","-10"
"2005","Dec","Gaza Strip and West Bank","_All","35","0","21"
"2005","Dec","Indonesia","_All","13498","5","-11"
"2005","Dec","Iran","_All","747","0","16"
"2005","Dec","Iraq","_All","23","0","64"
"2005","Dec","Kuwait","_All","108","0","23"
"2005","Dec","Marshall Islands","_All","4","0","-50"
"2005","Dec","Monaco","_All","4","0",""
"2005","Dec","Morocco","_All","20","0","0"
"2005","Dec","Oman","_All","667","0","4"
"2005","Dec","Palau","_All","4","0",""
"2005","Dec","Qatar","_All","180","0","-14"
"2005","Dec","Slovenia","_All","28","0","75"
"2005","Dec","Turkey","_All","709","0","18"
"2005","Dec","United Kingdom","_All","3886","1","6"
"2005","Dec","Uruguay","_All","22","0","0"
"2005","Dec","Zambia","_All","636","0","-1"
"2006","Dec","Austria","_All","376","0","6"
"2006","Dec","Belarus","_All","26","0","44"
"2006","Dec","Bermuda","_All","4","0",""
"2006","Dec","Bosnia and Herzegovina","_All","12","0","50"
"2006","Dec","British Indian Ocean Territory","_All","13","0","-13"
"2006","Dec","Brunei Darussalam","_All","609","0","0"
"2006","Dec","Comoros","_All","4","0","100"
"2006","Dec","Congo, Democratic Republic of","_All","5","0","0"
"2006","Dec","Cyprus","_All","20","0","-17"
"2006","Dec","Ecuador","_All","73","0","22"
"2006","Dec","El Salvador","_All","21","0","11"
"2006","Dec","Falkland Islands","_All","4","0","-50"
"2006","Dec","Gaza Strip and West Bank","_All","37","0","6"
"2006","Dec","Haiti","_All","4","0","0"
"2006","Dec","India","_All","33760","11","37"
"2006","Dec","Indonesia","_All","12529","4","-7"
"2006","Dec","Madagascar","_All","5","0","0"
"2006","Dec","Malaysia","_All","17809","6","-1"
"2006","Dec","North Macedonia","_All","62","0","148"
"2006","Dec","Northern Mariana Islands","_All","4","0",""
"2006","Dec","Pakistan","_All","2621","1","37"
"2006","Dec","Puerto Rico","_All","4","0","-33"
"2006","Dec","Qatar","_All","140","0","-22"
"2006","Dec","Sierra Leone","_All","5","0","25"
"2006","Dec","Slovakia","_All","1222","0","-8"
"2006","Dec","South Africa","_All","480","0","5"
"2006","Dec","St Vincent and the Grenadines","_All","4","0","100"
"2006","Dec","Trinidad and Tobago","_All","15","0","88"
"2006","Dec","Turkey","_All","896","0","26"
"2006","Dec","Uruguay","_All","18","0","-18"
"2006","Dec","Zambia","_All","652","0","3"
"2007","Dec","Austria","_All","388","0","3"
"2007","Dec","Belarus","_All","21","0","-19"
"2007","Dec","Belize","_All","4","0","0"
"2007","Dec","Bermuda","_All","4","0","100"
"2007","Dec","Bosnia and Herzegovina","_All","14","0","17"
"2007","Dec","Brazil","_All","9325","3","23"
"2007","Dec","Canada","_All","4252","1","4"
"2007","Dec","Chile","_All","642","0","39"
"2007","Dec","Comoros","_All","4","0","-50"
"2007","Dec","Congo, Democratic Republic of","_All","4","0","-20"
"2007","Dec","Cyprus","_All","22","0","10"
"2007","Dec","Ecuador","_All","92","0","26"
"2007","Dec","Fiji","_All","428","0","-10"
"2007","Dec","Germany","_All","5492","1","9"
"2007","Dec","Haiti","_All","4","0","0"
"2007","Dec","India","_All","51251","14","52"
"2007","Dec","Korea, Republic of (South)","_All","27596","7","11"
"2007","Dec","Liechtenstein","_All","7","0","250"
"2007","Dec","Macau","_All","267","0","15"
"2007","Dec","Malaysia","_All","18538","5","4"
"2007","Dec","Micronesia, Federated States of","_All","4","0",""
"2007","Dec","Netherlands Antilles","_All","4","0","0"
"2007","Dec","Pakistan","_All","3859","1","47"
"2007","Dec","Papua New Guinea","_All","455","0","13"
"2007","Dec","Puerto Rico","_All","4","0","50"
"2007","Dec","Romania","_All","180","0","10"
"2007","Dec","Russian Federation","_All","737","0","6"
"2007","Dec","Rwanda","_All","12","0","20"
"2007","Dec","Senegal","_All","4","0","0"
"2007","Dec","Slovakia","_All","1167","0","-5"
"2007","Dec","Taiwan","_All","7611","2","-2"
"2007","Dec","Ukraine","_All","66","0","-6"
"2008","Dec","Algeria","_All","11","0","10"
"2008","Dec","Argentina","_All","154","0","12"
"2008","Dec","Barbados","_All","6","0","0"
"2008","Dec","Brazil","_All","11798","3","27"
"2008","Dec","Chile","_All","853","0","33"
"2008","Dec","Denmark","_All","576","0","13"
"2008","Dec","Fiji","_All","402","0","-6"
"2008","Dec","Germany","_All","5798","1","6"
"2008","Dec","Greece","_All","75","0","4"
"2008","Dec","Guyana","_All","4","0","0"
"2008","Dec","Ireland","_All","337","0","10"
"2008","Dec","Liechtenstein","_All","8","0","14"
"2008","Dec","Macau","_All","301","0","13"
"2008","Dec","Malta","_All","21","0","-19"
"2008","Dec","Micronesia, Federated States of","_All","4","0","0"
"2008","Dec","Morocco","_All","21","0","-9"
"2008","Dec","Netherlands Antilles","_All","4","0","0"
"2008","Dec","Papua New Guinea","_All","510","0","12"
"2008","Dec","Romania","_All","176","0","-2"
"2008","Dec","Russian Federation","_All","858","0","16"
"2008","Dec","Rwanda","_All","16","0","33"
"2008","Dec","Samoa ","_All","14","0","-30"
"2008","Dec","Senegal","_All","4","0","-50"
"2008","Dec","Spain","_All","900","0","13"
"2008","Dec","St Lucia","_All","4","0",""
"2008","Dec","Sudan","_All","24","0","9"
"2008","Dec","Taiwan","_All","7167","2","-6"
"2008","Dec","Ukraine","_All","87","0","32"
"2008","Dec","United States (Territories)","_All","4","0",""
"2008","Dec","Yugoslavia","_All","26","0","-16"
"2009","Dec","Andorra","_All","4","0","0"
"2009","Dec","Barbados","_All","7","0","17"
"2009","Dec","Costa Rica","_All","10","0","-17"
"2009","Dec","Denmark","_All","738","0","28"
"2009","Dec","El Salvador","_All","54","0","93"
"2009","Dec","France","_All","3909","1","15"
"2009","Dec","Ghana","_All","115","0","-6"
"2009","Dec","Guinea-Bissau","_All","4","0","0"
"2009","Dec","Hong Kong","_All","9452","2","-4"
"2009","Dec","Ireland","_All","482","0","43"
"2009","Dec","Malta","_All","19","0","-10"
"2009","Dec","Moldova","_All","16","0","7"
"2009","Dec","Mongolia","_All","312","0","61"
"2009","Dec","Mozambique","_All","21","0","-5"
"2009","Dec","Other","_All","361","0","-1"
"2009","Dec","Samoa ","_All","10","0","-29"
"2009","Dec","St Lucia","_All","4","0","0"
"2009","Dec","St Vincent and the Grenadines","_All","4","0","-50"
"2009","Dec","Sudan","_All","29","0","21"
"2009","Dec","Trinidad and Tobago","_All","25","0","14"
"2009","Dec","Uganda","_All","81","0","0"
"2009","Dec","Yugoslavia","_All","18","0","-31"
"2009","Dec","Zimbabwe","_All","1925","0","-2"
"2010","Dec","Andorra","_All","4","0","200"
"2010","Dec","Bahamas","_All","4","0","-50"
"2010","Dec","Bulgaria","_All","58","0","5"
"2010","Dec","Canada","_All","4615","1","-3"
"2010","Dec","Dominican Republic","_All","6","0","0"
"2010","Dec","France","_All","4168","1","7"
"2010","Dec","Georgia","_All","5","0","25"
"2010","Dec","Ghana","_All","111","0","-3"
"2010","Dec","Guinea-Bissau","_All","4","0","0"
"2010","Dec","Haiti","_All","4","0","-50"
"2010","Dec","Hong Kong","_All","9927","2","5"
"2010","Dec","Iceland","_All","37","0","-24"
"2010","Dec","Kenya","_All","1806","0","-3"
"2010","Dec","Lesotho","_All","4","0","-57"
"2010","Dec","Maldives","_All","182","0","-3"
"2010","Dec","Moldova","_All","9","0","-44"
"2010","Dec","Mongolia","_All","303","0","-3"
"2010","Dec","Mozambique","_All","19","0","-10"
"2010","Dec","Other","_All","308","0","-15"
"2010","Dec","Syria","_All","91","0","26"
"2010","Dec","Tonga","_All","37","0","3"
"2010","Dec","Tunisia","_All","6","0","50"
"2010","Dec","Uganda","_All","72","0","-11"
"2010","Dec","Uzbekistan","_All","75","0","1"
"2010","Dec","Zimbabwe","_All","1603","0","-17"
"2011","Dec","Bahamas","_All","5","0","150"
"2011","Dec","Bhutan","_All","309","0","7"
"2011","Dec","Bulgaria","_All","76","0","31"
"2011","Dec","Cote d'Ivoire","_All","4","0","-50"
"2011","Dec","Dominican Republic","_All","7","0","17"
"2011","Dec","Eritrea","_All","4","0","-40"
"2011","Dec","Greece","_All","203","0","116"
"2011","Dec","Guyana","_All","4","0","-67"
"2011","Dec","Iceland","_All","27","0","-27"
"2011","Dec","Japan","_All","8482","2","-8"
"2011","Dec","Kazakhstan","_All","134","0","8"
"2011","Dec","Kenya","_All","1571","0","-13"
"2011","Dec","Lesotho","_All","4","0","0"
"2011","Dec","Maldives","_All","152","0","-16"
"2011","Dec","Mauritius","_All","2463","1","-28"
"2011","Dec","Panama","_All","15","0","-6"
"2011","Dec","Paraguay","_All","9","0","-25"
"2011","Dec","Poland","_All","1443","0","-7"
"2011","Dec","Spain","_All","1665","0","20"
"2011","Dec","Tunisia","_All","6","0","0"
"2011","Dec","Uzbekistan","_All","63","0","-16"
"2011","Dec","Venezuela","_All","773","0","21"
"2012","Dec","Albania","_All","45","0","5"
"2012","Dec","Belgium","_All","591","0","-17"
"2012","Dec","Bhutan","_All","362","0","17"
"2012","Dec","Colombia","_All","6783","2","14"
"2012","Dec","Costa Rica","_All","22","0","22"
"2012","Dec","Cote d'Ivoire","_All","4","0","0"
"2012","Dec","Eritrea","_All","4","0","0"
"2012","Dec","Grenada","_All","4","0","100"
"2012","Dec","Honduras","_All","8","0","-20"
"2012","Dec","Italy","_All","3027","1","33"
"2012","Dec","Japan","_All","8457","2","0"
"2012","Dec","Kazakhstan","_All","154","0","15"
"2012","Dec","Libya","_All","765","0","-9"
"2012","Dec","Luxembourg","_All","18","0","-14"
"2012","Dec","Montenegro","_All","5","0","-17"
"2012","Dec","Panama","_All","11","0","-27"
"2012","Dec","Paraguay","_All","11","0","22"
"2012","Dec","Poland","_All","1336","0","-7"
"2012","Dec","Reunion","_All","4","0","0"
"2012","Dec","Seychelles","_All","50","0","-19"
"2012","Dec","Solomon Islands","_All","139","0","24"
"2012","Dec","Spain","_All","2261","1","36"
"2012","Dec","Sweden","_All","1615","0","-5"
"2012","Dec","Venezuela","_All","695","0","-10"
"2013","Dec","Cameroon","_All","26","0","73"
